,Client Numbers,Client Names,
606,19319226900,Associates in Dermatology and Cosmetic Surgery/Milburn Laser Center,
607,16012685051,Asthma and Allergy Clinic of Hattiesburg,
608,16019062978,Asthma and Allergy Clinic of Hattiesburg,
609,14849957709,Aston Chiropractic,
610,16607364121,Atchison County  Health Department,
611,16314228520,"Atkinson, Osani & Wasser",
612,16317076455,"Atkinson, Osani & Wasser",
613,16316545374,"Atkinson, Osani & Wasser",
614,16789142806,Atlanta Behavioral Medicine,
615,16782054322,Atlanta Behavioral Medicine,
616,14232278571,Atlanta Behavioral Medicine,
617,14044351003,Atlanta Behavioral Medicine,
618,17063478907,Atlanta Behavioral Medicine,
619,14049746973,Atlanta Behavioral Medicine,
620,12028309790,Atlanta Behavioral Medicine,
621,14046257477,Atlanta Behavioral Medicine,
622,16782679730,Atlanta Behavioral Medicine,
623,14044340058,Atlanta Behavioral Medicine,
624,18594753054,Atlanta Behavioral Medicine,
625,17708379710,"Atlanta Psychiatric Medicine, Inc",
626,16785611654,"Atlanta Psychiatric Medicine, Inc",
627,17708379666,"Atlanta Psychiatric Medicine, Inc",
628,770837971,"Atlanta Psychiatric Medicine, Inc",
629,16193841368,"Atlanta Psychiatric Medicine, Inc",
630,14042919765,"Atlanta Psychiatric Medicine, Inc",
631,13217999797,Atlantic Ent LLC,
632,13215370477,Atlantic Ent LLC,
633,13215436544,Atlantic Ent LLC,
634,13215379255,Atlantic Ent LLC,
635,317999797,Atlantic Ent LLC,
636,17182374067,Atlantic Medical Associate PC,
637,13609983232,Atlas Sleep Center,
638,13605616435,Atlas Sleep Center,
639,19044900264,Augusta Damen Health Center,
640,18156772161,Augusta Damen Health Center,
641,17732762655,Augusta Damen Health Center,
642,18159908820,Augusta Damen Health Center,
643,16304798273,Augusta Damen Health Center,
644,13123940571,Augusta Damen Health Center,
645,17132660808,Auspicious Labs,
646,17132700000000,Auspicious Labs,
647,7186850000000,Auspicious Labs,
648,18324680779,Auspicious Labs,
649,7132660000000,Auspicious Labs,
650,17138660808,Auspicious Labs,
651,17139139146,Auspicious Labs,
652,11732660808,Auspicious Labs,
653,17139138108,Auspicious Labs,
654,12124201566,"Ayaz Rasool, MD",
655,17182687262,"Ayaz Rasool, MD",
656,16102771931,Azra Qureshi MD,
657,16312781405,Babu Easow,
658,12015694477,"Bacha, David DO",
659,12015753999,"Bacha, David DO",
660,12015697196,"Bacha, David DO",
661,12123712000,Back and Body Medical PC,
662,17033658333,Back2back Chiropractic & Wellness Center LLC,
663,17033788633,Back2back Chiropractic & Wellness Center LLC,
664,7033,Back2back Chiropractic & Wellness Center LLC,
665,70336538333,Back2back Chiropractic & Wellness Center LLC,
666,15712832790,Back2back Chiropractic & Wellness Center LLC,
667,17037239559,Back2back Chiropractic & Wellness Center LLC,
668,17248376234,"Bancroft DC, Daniel",
669,16316176825,Barbara Seifert & Raul Trinchet,
670,16319794541,Barbara Seifert & Raul Trinchet,
671,15166277084,Barbara Seifert & Raul Trinchet,
672,16316176826,Barbara Seifert & Raul Trinchet,
673,16316176827,Barbara Seifert & Raul Trinchet,
674,16319794454,Barbara Seifert & Raul Trinchet,
675,12156767200,"Barry Abraham MD, LLC",
676,14178472114,Barry County  Health Department,
677,12567539500,Barry LathamÍs Drug,
678,12564861333,Barry LathamÍs Drug,
679,19173126712,Basit Qayyum,
680,19175221340,Basit Qayyum,
681,16463702010,Basit Qayyum,
682,16606796108,Bates County  Health Center,
683,17188335886,Bay Ridge Endoscopy Health Center/Services,
684,17187487100,Bay Ridge Endoscopy Health Center/Services,
685,16782643617,Beautiful Minds,
686,16783880946,Beautiful Minds,
687,678983362,Beautiful Minds,
688,16782697865,Beautiful Minds,
689,16789007923,Beautiful Minds,
690,16789833620,Beautiful Minds,
691,16782697965,Beautiful Minds,
692,14047217160,Beautiful Minds,
693,14787146507,Beautiful Minds,
694,16783880894,Beautiful Minds,
695,18444527877,Beautiful Minds,
696,10000000000,Beautiful Minds,
697,14047219614,Beautiful Minds,
698,12024898255,Beautiful Minds,
699,18146238414,Bedford Wellness Center,
700,12672665299,Bell Giamp & Sheu PC,
701,12153348780,Bell Giamp & Sheu PC,
702,19737511200,Belleville Dermatology Center,
703,12157450300,Bells Corner Family Practice,
704,12152086207,Bells Corner Family Practice,
705,12019701959,BERGEN WOMENS HEALTH AND WELLNESS LLC,
706,12015555555,BERGEN WOMENS HEALTH AND WELLNESS LLC,
707,12014440050,BERGEN WOMENS HEALTH AND WELLNESS LLC,
708,12017754139,BERGEN WOMENS HEALTH AND WELLNESS LLC,
709,12017754572,BERGEN WOMENS HEALTH AND WELLNESS LLC,
710,12019373723,BERGEN WOMENS HEALTH AND WELLNESS LLC,
711,14412326824,Bermuda Pain Services,
712,14415388661,Bermuda Pain Services,
713,16318347606,Bermuda Pain Services,
714,14412973625,Bermuda Renal Associates,
715,16789640510,"Better Led Solutions, LLC",
716,19124813003,Beyond Health Group,
717,19123149359,Beyond Health Group,
718,17574092911,Beyond Health Group,
719,19122253220,Beyond Health Group,
720,18006683813,BG Neurology LLC,
721,18648043426,BG Neurology LLC,
722,18645779107,BG Neurology LLC,
723,18883126847,BG Neurology LLC,
724,18647069294,BG Neurology LLC,
725,18643319542,BG Neurology LLC,
726,18035220510,BG Neurology LLC,
727,18643199542,BG Neurology LLC,
728,18643818552,BG Neurology LLC,
729,15758352940,Bhasker Medical Clinic,
730,15054806172,Bhasker Medical Clinic,
731,17702856699,Big Heart LLC,
732,13192912413,Black Hawk County Health Department,
733,319292257,Black Hawk County Health Department,
734,13192922279,Black Hawk County Health Department,
735,13192922257,Black Hawk County Health Department,
736,13192922209,Black Hawk County Health Department,
737,13192922207,Black Hawk County Health Department,
738,13192912257,Black Hawk County Health Department,
739,13192922276,Black Hawk County Health Department,
740,19108726260,Bladen County Health Department,
741,19108726209,Bladen County Health Department,
742,19108726216,Bladen County Health Department,
743,19108726236,Bladen County Health Department,
744,19108726233,Bladen County Health Department,
745,19108626921,Bladen County Health Department,
746,19108626900,Bladen County Health Department,
747,91086260,Bladen County Health Department,
748,19108726226,Bladen County Health Department,
749,19108726205,Bladen County Health Department,
750,19108726201,Bladen County Health Department,
751,19108741038,Bladen County Health Department,
752,19108726220,Bladen County Health Department,
753,19108626233,Bladen County Health Department,
754,910876236,Bladen County Health Department,
755,19108726214,Bladen County Health Department,
756,17185259655,BMB Obstetrics & Gynecology PC,
757,15614821027,"Bobby Ghanavati MD, PLLC",
758,12083773368,Boise Family Medicine,
759,17186908177,Bradley Wasserman MD PLLC,
760,16469648335,Bradley Wasserman MD PLLC,
761,12127671100,Bradley Wasserman MD PLLC,
762,12018933332,Bradley Wasserman MD PLLC,
763,17186822467,Bradley Wasserman MD PLLC,
764,19179024111,Bradley Wasserman MD PLLC,
765,13256920212,"Brent Steadman, M.D.",
766,13256920214,"Brent Steadman, M.D.",
767,13256900212,"Brent Steadman, M.D.",
768,13252015259,"Brent Steadman, M.D.",
769,13257211211,"Brent Steadman, M.D.",
770,13256920121,"Brent Steadman, M.D.",
771,13255184812,"Brent Steadman, M.D.",
772,13257211168,"Brent Steadman, M.D.",
773,13256956160,"Brent Steadman, M.D.",
774,12105185901,"Brent Steadman, M.D.",
775,19178059551,Brent Williams MD,
776,16466384000,Brent Williams MD,
777,16466381884,Brent Williams MD,
778,13216360005,Brevard Family Walk-In Clinic,
779,13219608252,Brevard Family Walk-In Clinic,
780,13212236714,Brevard Family Walk-In Clinic,
781,13211236547,Brevard Family Walk-In Clinic,
782,13216363066,Brevard Family Walk-In Clinic,
783,13218063624,Brevard Family Walk-In Clinic,
784,19153210645,Brevard Family Walk-In Clinic,
785,6360005,Brevard Family Walk-In Clinic,
786,13216360003,Brevard Family Walk-In Clinic,
787,13216360006,Brevard Family Walk-In Clinic,
788,19198240530,Brevard Family Walk-In Clinic,
789,13056679962,Brian Pavlas DPM,
790,13059680644,Brian Pavlas DPM,
791,17869994840,Brian Pavlas DPM,
792,17866736425,Brian Pavlas DPM,
793,12035767468,Bridgeport  Health Department,
794,12036502260,Bridgeport  Health Department,
795,12035767568,Bridgeport  Health Department,
796,12035767526,Bridgeport  Health Department,
797,12035768263,Bridgeport  Health Department,
798,14754226506,Bridgeport  Health Department,
799,12039232204,Bridgeport Family Medicine,
800,12037275860,Bridgeport Family Medicine,
801,12039232004,Bridgeport Family Medicine,
802,12032436018,Bridgeport Family Medicine,
803,19548242124,Bridgeport Family Medicine,
804,17322929900,Brielle Integrated Healthcare,
805,16147253301,Bright Family Clinic,
806,12845451806,BrivaDerm,
807,12844957546,BrivaDerm,
808,12844438030,BrivaDerm,
809,16465445299,Broad Spectrum,
810,15514278862,Broad Spectrum,
811,13479905510,Broad Spectrum,
812,17545815126,Broward Medical Associates,
813,19544249300,Broward Medical Associates,
814,19545935162,Broward Medical Associates,
815,19543034297,Broward Medical Associates,
816,19544445988,Broward Medical Associates,
817,15613170574,Broward Medical Associates,
818,19544646966,Broward Medical Associates,
819,19546654125,Broward Medical Associates,
820,17244632211,Brown Family Chiropractic,
821,12153345700,"Bruce I. Ackerman, DPM",
822,12156724253,"Bruce I. Ackerman, DPM",
823,19102532276,Brunswick County Health Services,
824,18884284429,Brunswick County Health Services,
825,19102532284,Brunswick County Health Services,
826,19102532354,Brunswick County Health Services,
827,19102532331,Brunswick County Health Services,
828,19105154761,Brunswick County Health Services,
829,19102532319,Brunswick County Health Services,
830,19102532304,Brunswick County Health Services,
831,19102532639,Brunswick County Health Services,
832,19105474303,Brunswick County Health Services,
833,19102532358,Brunswick County Health Services,
834,19102532250,Brunswick County Health Services,
835,19102532268,Brunswick County Health Services,
836,19102532316,Brunswick County Health Services,
837,19102532335,Brunswick County Health Services,
838,12156300091,"Budenstein, S R",
839,19734679744,Bulan Plastic Surgery,
840,12014523973,Bulan Plastic Surgery,
841,18282506840,Buncombe County  Employee & Family Health,
842,18282506140,Buncombe County  Employee & Family Health,
843,13039278271,Buncombe County  Employee & Family Health,
844,18282505234,Buncombe County  Employee & Family Health,
845,18283370098,Buncombe County  Employee & Family Health,
846,18284121999,Buncombe County  Employee & Family Health,
847,18282505358,Buncombe County  Health Department,
848,18282505355,Buncombe County  Health Department,
849,18282312188,Buncombe County  Health Department,
850,18285452799,Buncombe County  Health Department,
851,18252506840,Buncombe County  Health Department,
852,18282506828,Buncombe County  Health Department,
853,18282505324,Buncombe County  Health Department,
854,12822506840,Buncombe County  Health Department,
855,18287675135,Buncombe County  Health Department,
856,18282505199,Buncombe County  Health Department,
857,18282505361,Buncombe County  Health Department,
858,18289896145,Buncombe County  Health Department,
859,18282506805,Buncombe County  Health Department,
860,18282505174,Buncombe County  Health Department,
861,18282506873,Buncombe County  Health Department,
862,18282506312,Buncombe County  Health Department,
863,18282505000,Buncombe County  Health Department,
864,18282505230,Buncombe County  Health Department,
865,18287758279,Buncombe County  Health Department,
866,18282505347,Buncombe County  Health Department,
867,18282505117,Buncombe County  Health Department,
868,18282505115,Buncombe County  Health Department,
869,18287754946,Buncombe County  Health Department,
870,18287796694,Buncombe County  Health Department,
871,18283374813,Buncombe County  Health Department,
872,18282505104,Buncombe County  Health Department,
873,18282506180,Buncombe County  Health Department,
874,18287649226,Burke County  Health Department,
875,18287649162,Burke County  Health Department,
876,18284991113,Burke County  Health Department,
877,18284433943,Burke County  Health Department,
878,18287643323,Burke County  Health Department,
879,18284649226,Burke County  Health Department,
880,18287649214,Burke County  Health Department,
881,18287649228,Burke County  Health Department,
882,18287649165,Burke County  Health Department,
883,18287649178,Burke County  Health Department,
884,18287649150,Burke County  Health Department,
885,18287649223,Burke County  Health Department,
886,18287649230,Burke County  Health Department,
887,18287649231,Burke County  Health Department,
888,18287649166,Burke County  Health Department,
889,18287649160,Burke County  Health Department,
890,18287649266,Burke County  Health Department,
891,18287649224,Burke County  Health Department,
892,18287649187,Burke County  Health Department,
893,18287649173,Burke County  Health Department,
894,18287649188,Burke County  Health Department,
895,18287649227,Burke County  Health Department,
896,17183818520,Butala Darshani MD,
897,13475377190,Butala Darshani MD,
898,15737858478,Butler County Health Center,
899,17249355761,"C. Thomas Cargill, OD",
900,17049201000,Cabarrus Health Alliance,
901,17049201010,Cabarrus Health Alliance,
902,17049201014,Cabarrus Health Alliance,
903,17049201286,Cabarrus Health Alliance,
904,17049321000,Cabarrus Health Alliance,
905,17049201310,Cabarrus Health Alliance,
906,17049201264,Cabarrus Health Alliance,
907,17049201343,Cabarrus Health Alliance,
908,17049201012,Cabarrus Health Alliance,
909,17049201127,Cabarrus Health Alliance,
910,17049201015,Cabarrus Health Alliance,
911,17049201016,Cabarrus Health Alliance,
912,17049201013,Cabarrus Health Alliance,
913,18282179009,Cabarrus Health Alliance,
914,17046506709,Cabarrus Health Alliance,
915,17049201340,Cabarrus Health Alliance,
916,70492010,Cabarrus Health Alliance,
917,17049201344,Cabarrus Health Alliance,
918,18165862311,Caldwell County  Health Department,
919,18284268402,Caldwell County Health Department,
920,18283811606,Caldwell County Health Department,
921,18284268418,Caldwell County Health Department,
922,18287294152,Caldwell County Health Department,
923,18287296046,Caldwell County Health Department,
924,18284268469,Caldwell County Health Department,
925,18284268431,Caldwell County Health Department,
926,18284268429,Caldwell County Health Department,
927,18284268472,Caldwell County Health Department,
928,18284268384,Caldwell County Health Department,
929,18284268426,Caldwell County Health Department,
930,18284268400,Caldwell County Health Department,
931,18284268521,Caldwell County Health Department,
932,18284268436,Caldwell County Health Department,
933,18284268448,Caldwell County Health Department,
934,18284268464,Caldwell County Health Department,
935,18288509879,Caldwell County Health Department,
936,18284268488,Caldwell County Health Department,
937,13103186500,California Medical Arts Inc,
938,17148516110,California Medical Arts Inc,
939,13107507750,California Medical Arts Inc,
940,13108939053,California Medical Arts Inc,
941,13107507787,California Medical Arts Inc,
942,16194602700,California Pain & Spine Care ),
943,16788000073,California Pain & Spine Care ),
944,16198184822,California Pain & Spine Care ),
945,15105798426,California Pain & Spine Care ),
946,16193024387,California Pain & Spine Care ),
947,16194052730,California Pain & Spine Care ),
948,14703453460,California Pain & Spine Care ),
949,16783385794,California Pain & Spine Care ),
950,47033453460,California Pain & Spine Care ),
951,16199429227,California Pain & Spine Care ),
952,16197683735,California Pain & Spine Care ),
953,470453460,California Pain & Spine Care ),
954,14784567408,California Pain & Spine Care ),
955,17702527557,California Pain & Spine Care ),
